college_code,college_name,branch_code,branch_name,status,home_university,seat_section,stage,category_code_raw,gender,category,disability,defense_quota,closing_rank,closing_percentile
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Government,Government Institute,Home University,II,GOPENO,Not Specified,OPEN,No,No,128577,54.5739657
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Government,Government Institute,Home University,VII,GOPENO,Not Specified,OPEN,No,No,121526,57.8195751
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Government,Government Institute,Home University,VII,LOPENO,Female,OPEN,No,No,113508,61.6834321
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304262410,Mechatronics Engineering,Government,Government Institute,State Level,VII,ORPHAN,Not Specified,ORPHAN,No,No,132399,52.8806012
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GOPENH,Not Specified,OPEN,No,No,104525,65.6692751
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GSCH,Not Specified,SC,No,No,188731,15.8481365
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GVJH,Not Specified,VJ,No,No,118662,59.2797111
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,II,GOPENH,Not Specified,OPEN,No,No,170499,29.5314685
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,VII,GOPENH,Not Specified,OPEN,No,No,123247,57.4017459
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,VII,GSCH,Not Specified,SC,No,No,153911,40.6822054
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,VII,GVJH,Not Specified,VJ,No,No,172604,28.6767287
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GOPENO,Not Specified,OPEN,No,No,137115,50.4913264
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GVJO,Not Specified,VJ,No,No,190088,14.7567322
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GOBCO,Not Specified,OBC,No,No,142737,47.1398578
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,GSEBCO,Not Specified,SEBC,No,No,199783,5.1070551
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,LOPENO,Female,OPEN,No,No,131817,53.2657343
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,Home University,I,LOBCO,Female,OBC,No,No,150113,43.4652257
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304291810,Civil and infrastructure Engineering,Government,Government Institute,State Level,VII,ORPHAN,Not Specified,ORPHAN,No,No,147880,44.2599775
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GOPENH,Not Specified,OPEN,No,No,81104,74.9785452
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GSCH,Not Specified,SC,No,No,174497,26.7336064
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GSTH,Not Specified,ST,No,No,81424,74.6802716
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,VII,GOPENH,Not Specified,OPEN,No,No,94597,69.4936445
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GSTH,Not Specified,ST,No,No,131508,53.2657343
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GNT2H,Not Specified,NT-B,No,No,60350,81.7705077
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,LVJH,Female,VJ,No,No,115535,60.6344780
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GOPENO,Not Specified,OPEN,No,No,33040,90.3035355
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,GSEBCO,Not Specified,SEBC,No,No,65630,79.9809712
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,Home University,I,LOPENO,Female,OPEN,No,No,58968,82.1358690
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,49588,85.1919561
03042,"Loknete Shamrao Peje Government College of Engineering, Ratnagiri",0304299510,Artificial Intelligence and Data Science,Government,Government Institute,State Level,I,TFWS,Not Specified,TFWS,No,No,151910,42.6339209
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,8167,97.6563864
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,22742,93.4192837
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,152501,42.2674623
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GVJH,Not Specified,VJ,No,No,55063,83.4741816
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GNT1H,Not Specified,NT-A,No,No,30431,91.0675835
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,22149,93.5688239
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,29588,91.3131313
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,14795,95.7536628
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LSCH,Female,SC,No,No,28322,91.7146701
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,26193,92.3780367
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,19249,94.4637991
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GSTO,Not Specified,ST,No,No,135687,50.9683037
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,22901,93.3597277
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,26172,92.3780367
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LSCO,Female,SC,No,No,58617,82.3322294
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,28579,91.6927138
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,State Level,I,DEFSCS,Not Specified,SC,No,Yes,201176,3.4408227
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,13428,96.1656046
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524510,Computer Engineering,Un-Aided,,State Level,I,EWS,Not Specified,EW,No,No,36471,89.2727273
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,21226,93.8574939
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,38465,88.6328671
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,191219,13.4300699
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,27153,92.0737359
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,46015,86.3462208
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,14572,95.8168703
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,LVJH,Female,VJ,No,No,142931,47.1398578
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,29845,91.3015715
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,25933,92.4172762
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,30874,90.9306237
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,31911,90.6536517
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,33509,90.1404001
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,36555,89.2727273
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,14210,95.9261851
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313524610,Information Technology,Un-Aided,,State Level,I,EWS,Not Specified,EW,No,No,40000,88.1719651
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,36907,89.1476381
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,54969,83.4741816
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSTH,Not Specified,ST,No,No,37394,88.9609194
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,47496,85.8824755
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,32468,90.4894438
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,84321,73.5570613
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LSTH,Female,ST,No,No,67272,79.6925092
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LNT1H,Female,NT-A,No,No,50141,85.0571556
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LNT2H,Female,NT-B,No,No,83561,73.6328536
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,VII,GOPENH,Not Specified,OPEN,No,No,38052,88.7615737
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,VII,GSCH,Not Specified,SC,No,No,34802,89.8231024
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,30461,91.0675835
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GSCO,Not Specified,SC,No,No,42312,87.4115391
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GVJO,Not Specified,VJ,No,No,75920,76.7635852
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,42547,87.3285356
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LOPENO,Female,OPEN,No,No,44800,86.6759630
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,I,LSCO,Female,SC,No,No,70183,78.5512207
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,Home University,VII,GOPENO,Not Specified,OPEN,No,No,45210,86.6223776
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,DEFOPENS,Not Specified,OPEN,No,Yes,47030,85.9124978
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,24450,92.8770798
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313537210,Electronics and Telecommunication Engg,Un-Aided,,State Level,I,EWS,Not Specified,EW,No,No,123628,57.4017459
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,44900,86.6751751
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GSCH,Not Specified,SC,No,No,63714,80.7175218
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,66793,79.6986029
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GSEBCH,Not Specified,SEBC,No,No,95284,69.3295893
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,LSCH,Female,SC,No,No,69924,78.5819586
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,II,GOPENH,Not Specified,OPEN,No,No,173795,28.3031822
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,II,GSCH,Not Specified,SC,No,No,102392,66.3866132
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,VII,GOPENH,Not Specified,OPEN,No,No,25671,92.5218400
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GNT3H,Not Specified,NT-C,No,No,90820,71.1730870
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,45741,86.3869833
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GSCO,Not Specified,SC,No,No,65310,79.9894700
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GSTO,Not Specified,ST,No,No,74518,76.9322569
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,I,GOBCO,Not Specified,OBC,No,No,68839,78.8357161
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,Home University,VII,GOPENO,Not Specified,OPEN,No,No,52815,84.1131441
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,State Level,I,ORPHAN,Not Specified,ORPHAN,No,No,191141,13.6137728
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313561210,Mechanical Engineering,Un-Aided,,State Level,VII,ORPHAN,Not Specified,ORPHAN,No,No,44376,86.7202099
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,GOPENH,Not Specified,OPEN,No,No,18391,94.7159159
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,GOBCH,Not Specified,OBC,No,No,21177,93.8708608
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,LOPENH,Female,OPEN,No,No,18135,94.7771148
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,LOBCH,Female,OBC,No,No,28344,91.7146701
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,GOPENO,Not Specified,OPEN,No,No,26889,92.1231015
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,GNT2O,Not Specified,NT-B,No,No,43004,87.3029561
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,Home University,I,LOBCO,Female,OBC,No,No,29953,91.2937063
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,State Level,I,TFWS,Not Specified,TFWS,No,No,12680,96.3500457
03135,"Manjara Charitable Trust's Rajiv Gandhi Institute of Technology, Mumbai",0313599510,Artificial Intelligence and Data Science,Un-Aided,,State Level,I,EWS,Not Specified,EW,No,No,36596,89.1962092
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,8848,97.4832015
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,GNT3S,Not Specified,NT-C,No,No,14774,95.7536628
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,8632,97.5178665
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LSTS,Female,ST,No,No,77422,75.6538462
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LNT1S,Female,NT-A,No,No,22947,93.3531469
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,13657,96.0671999
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,PWDSCS,Not Specified,SC,Yes,No,7449,97.8644152
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,I,TFWS,Not Specified,TFWS,No,No,16972,95.1080209
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924510,Computer Engineering,Un-Aided Autonomous,,State Level,VII,GOPENS,Not Specified,OPEN,No,No,8878,97.4622675
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,9606,97.2518286
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,20775,93.9883008
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GVJS,Not Specified,VJ,No,No,32714,90.4110066
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GNT1S,Not Specified,NT-A,No,No,16894,95.1229826
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GNT2S,Not Specified,NT-B,No,No,14896,95.7237762
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,12549,96.3986014
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,10273,97.0577076
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,11482,96.6904701
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LSCS,Female,SC,No,No,29722,91.3082283
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LSTS,Female,ST,No,No,106633,64.7131860
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LVJS,Female,VJ,No,No,40580,87.9466479
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,15468,95.5725809
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,LSEBCS,Female,SEBC,No,No,21101,93.8849350
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,I,PWDSEBCS,Not Specified,SEBC,Yes,No,23347,93.2101568
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313924610,Information Technology,Un-Aided Autonomous,,State Level,VII,GOPENS,Not Specified,OPEN,No,No,10293,97.0434844
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GOPENS,Not Specified,OPEN,No,No,16404,95.2586363
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GSCS,Not Specified,SC,No,No,31453,90.7235685
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GSTS,Not Specified,ST,No,No,96445,68.9620341
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GVJS,Not Specified,VJ,No,No,38864,88.5563899
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GNT2S,Not Specified,NT-B,No,No,20937,93.9119037
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GOBCS,Not Specified,OBC,No,No,19512,94.3452901
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,GSEBCS,Not Specified,SEBC,No,No,22388,93.5154990
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,LOPENS,Female,OPEN,No,No,20882,93.9463602
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,LSCS,Female,SC,No,No,43042,87.3029561
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,LNT1S,Female,NT-A,No,No,45564,86.5435447
03139,"Vidyalankar Institute of Technology,Wadala, Mumbai",0313937210,Electronics and Telecommunication Engg,Un-Aided Autonomous,,State Level,I,LOBCS,Female,OBC,No,No,22354,93.5191444
